Model,vehicule,totalDistanceKm,nbTrips,territoire,heure_debut,heure_fin,carnetEntryIndex,moment,meteo_ensoleille,meteo_nuageux,meteo_pluvieux,meteo_venteux,meteo_neigeux,meteo_brouillard,meteo_autre,motif,avantage_aucun,avantage_agilite,avantage_confort,avantage_observation,avantage_fierté,avantage_reactions,avantage_bien_etre,avantage_autre,difficulte_aucune,difficulte_visibilite,difficulte_amenagement,difficulte_stationnement,difficulte_vehicule,difficulte_comportement,difficulte_autre,difficultes_details,point_noir_1,point_noir_2,bilan,commentaires,point_noir_1_lon,point_noir_1_lat,mode_domicile_travail,mode_domicile_etudes,mode_domicile_loisirs,edits
,Urbaner,,1,Commune du Teil,10:00,11:00,883,,1,1,0,0,0,0,,Courses,0.0,0,0,0,0,0,0,"Cette expérimentation m'a permis de moins utiliser ma voiture, et donc de moins consommer d'essence. C'était plus rapide pour aller faire les courses. J'ai également pu faire un petit tour avec mes petits-enfants à l'arrière, très sympa. C'est un véhicule qui attire le regard et les curieux.",0.0,0,0,0,0,1,"Quelques problèmes rencontrés avec les automobilistes (coup de klaxon, queue de poisson...). Le siège n'est pas très confortable (peut-être un peu usé?).",,,,Positif,,,,,,,{}
Acticycle,Acticycle,17.625880694811755,2,Avant Pays Savoyard,17:55,18:55,884,,1,0,0,0,0,0,,Loisirs,0.0,1,0,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Acticycle,Acticycle,2.178481431921856,1,Avant Pays Savoyard,11:10,11:20,885,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,0,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Acticycle,Acticycle,3.9084297841003552,1,Avant Pays Savoyard,08:15,08:45,886,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Acticycle,Acticycle,0.8323375130038849,1,Avant Pays Savoyard,16:35,17:00,887,,0,1,0,0,0,0,,Courses,0.0,0,0,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Acticycle,Acticycle,7.475944349940124,1,Avant Pays Savoyard,20:40,21:10,888,,0,1,0,0,0,0,,Loisirs,0.0,1,0,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
,Karbikes,,1,Commune des Mureaux,10:00,17:00,889,,1,0,0,0,0,0,,Trajet professionnel,0.0,1,0,1,0,1,0,,0.0,1,1,0,0,1,,"Le véhicule est parfois trop large pour entrer sur les pistes cyclables, nécessitant des manœuvres. 
Le manque de visibilité est problématique, surtout en ville, et les rétroviseurs ne suffisent pas (ils ne sont pas fixes et trop petits). Manque un rétroviseur central. Le trajet s’est bien passé car la personne derrière moi vérifiait les angles.
Enfin, peu de protection au niveau de la chaîne de pédalage : je me suis coincée mon pantalon large dedans.",Bandes et pistes cyclables,Visibilité,Positif,"J’ai pu constater le regard envieux et les réflexions amusées de beaucoup de jeunes (13-18 ans) : positif car donne une visibilité et un impact mais j’ai compris aussi que l’usage du véhicule serait très facile à détourner.
Demandé par beaucoup de parents (mères surtout) qui n’ont pas le permis mais qui voudraient se déplacer dans la ville (trajet école).",,,,,,{}
Acticycle,Acticycle,2.87581053386029,1,Avant Pays Savoyard,08:30,08:50,890,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Urbaner,Urbaner,24.492249082846147,8,La Chapelle-Thouarault,09:00,18:00,891,,0,1,0,0,0,0,,Accompagner une sortie scolaire à vélo,0.0,0,0,0,0,1,1,Sécurité et inclusion d'une enfant en situation de handicap,,,,,,,,,,,Très positif,,,,"VAE,bus",,"voiture,velo,VAE",{}
Acticycle,Acticycle,2.9774819358907862,5,Avant Pays Savoyard,10:30,11:30,892,,1,0,0,0,0,0,,Courses,0.0,1,0,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Urbaner,Urbaner,15.452582922957916,1,La Chapelle-Thouarault,16:00,17:40,893,,1,0,0,0,0,0,,Loisirs,0.0,1,0,1,0,0,0,,0.0,0,0,0,0,0,Inconfort de la place arrière pour un adulte,,,,Positif,"L'urbaner a retenu l'attention des personnes croisées lors du trajet (piétons, cyclistes et autosolistes).
Nous n'étions pas très rassurés hors des pistes cyclables.",,,,,,{}
Acticycle,Acticycle,5.191932942869463,1,Avant Pays Savoyard,08:30,09:00,894,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,1,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Urbaner,Urbaner,13.652703925941283,4,Commune du Teil,16:10,17:00,895,,1,0,0,0,0,0,,Courses,0.0,0,0,1,1,0,1,,1.0,0,0,0,0,0,,l'Urbaner manque de couple dans les montées.,Montée de la Sablière,,Positif,"Assise de l'Urbaner trop penchée en avant.
Dossier moyennement confortable.
L'autonomie chute rapidement en cas de dénivelé.",,,"voiture,velo",,velo,{}
Urbaner,Urbaner,23.018195694141614,6,Commune du Teil,15:30,17:00,896,,1,0,0,0,0,0,,Loisirs,0.0,0,0,1,1,0,1,,0.0,0,0,0,1,0,,,,,Positif,"Problème avec l'Urbaner : la câble de vitesse s'est desserré, impossible de passer la grande vitesse. Problème réglé en rentrant.",,,"voiture,velo",,velo,{}
Urbaner,Urbaner,24.73048466741816,2,Commune du Teil,06:45,07:25,897,,1,0,0,0,0,0,,Domicile / travail,0.0,0,1,0,1,0,1,,,,,,,,,,,,Très positif,Co-pedalage avec un collègue de travail.,,,"voiture,velo",,velo,{}
Urbaner,Urbaner,25.38313178435809,2,Commune du Teil,16:40,17:20,898,,1,0,0,0,0,0,,Domicile / travail,0.0,1,1,1,1,0,1,,1.0,0,0,0,0,0,,,,,Très positif,"Manque de stabilité de l'Urbaner dans les virages.
Co-pedalage avec un collègue de travail.",,,"voiture,velo",,velo,{}
Urbaner,Urbaner,24.318515768961454,2,Commune du Teil,06:50,07:25,899,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,0,1,0,1,,1.0,0,0,0,0,0,,,,,Très positif,Super agréable !,,,"voiture,velo",,velo,{}
Urbaner,Urbaner,24.666075021972848,2,Commune du Teil,06:50,07:25,900,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,1,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,Le dossier de l'Urbaner n'est pas très confortable.,,,"voiture,velo",,velo,{}
,BIRO,,1,CC Clunisois,10:30,11:30,901,,1,0,0,0,0,0,,Domicile / travail,0.0,0,0,1,0,0,0,,1.0,0,0,0,0,0,Chaleur,,,,Positif,,,,,,,{}
Urbaner,Urbaner,25.562134557096567,2,Commune du Teil,16:40,17:15,902,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,1,1,0,1,,,,,,,,,,,,Positif,"Manque d'aération frontale en cas de forte chaleur.
Stabilité de l'Urbaner dans les virages : les roues arrières se lèvent très facilement.",,,"voiture,velo",,velo,{}
Urbaner,Urbaner,6.423635919232203,1,CC 7 Vallées,14:30,15:15,903,,0,1,1,1,0,0,,rendre le véhicule,1.0,0,0,0,0,0,0,,0.0,0,1,0,0,0,,largeur très juste pour l'Urbaner,chicanes Maresquel,,Positif,"Coup de klaxon et geste ""vous êtes dingue"" lors du trajet",,,,,,{}
Urbaner,Urbaner,17.583084505830506,2,La Chapelle-Thouarault,18:40,20:10,904,,1,0,0,0,0,0,,Courses,0.0,0,0,1,1,1,0,,0.0,0,1,0,0,0,,"Trajet entre Cintré et l'hermitage : je n'ai pas trouvé de piste cyclable aménagée (mais peut-être qu'il n'y en a tout simplement pas), ce qui m'a obligé à prendre la route. Je me suis moins senti en sécurité qu'en milieu urbain ou que sur une piste cyclable dédiée.",Trajet entre Cintré et l'hermitage : je n'ai pas trouvé de piste cyclable aménagée,,Positif,"Il semble difficile de dépasser les 30km/h sur du plat. Aussi, je commence à penser que l'Urbaner manque un peu de puissance au-delà de la simple assistance électrique bien perceptible lors des démarrages. 
Le confort est par ailleurs correct. Il est nettement plus facile de conduire l'Urbaner sans passager (notamment adulte)",,,,,,{}
Urbaner,Urbaner,8.94859870354149,2,La Chapelle-Thouarault,07:30,18:10,905,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,1,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,Il serait opportun de prévoir de quoi fixer un smartphone sur le cadre de l'Urbaner. Autre amélioration à envisager : un témoin lumineux ou sonore permettant de savoir lorsqu'un clignotant est enclenché.,,,,,,{}
Urbaner,Urbaner,21.320150371912224,2,Commune du Teil,22:00,22:50,906,,0,0,0,0,0,0,Nuit,Loisirs,0.0,1,0,1,1,0,1,,0.0,1,0,0,0,0,,,,,Très positif,L'éclairage de l'Urbaner est correct en ville mais trop juste dès que l'on se retrouve dans une zone non éclairée.,,,"voiture,velo",,velo,{}
Urbaner,Urbaner,9.3429494618248,1,La Chapelle-Thouarault,17:40,18:25,907,,0,1,0,0,0,0,,Loisirs,0.0,1,1,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,"L'Urbaner interpelle toutes les personnes croisées, plutôt de manière positive. 
Nouveau déplacement fait à deux adultes aujourd'hui et cela s'est mieux passé que lors du premier trajet. L'ajout d'un coussin pour la place arrière a été un vrai plus.
Ma passagère a trouvé le trajet très ludique (et pas trop fatiguant 😄)
Les parties de trajet effectuées sur route, hors pistes cyclables, peuvent être un peu stressantes cependant.",,,,,,{}
Urbaner,Urbaner,20.84270103238237,2,Commune du Teil,11:40,12:30,908,,0,1,0,0,0,0,,Loisirs,0.0,0,0,1,1,1,1,,0.0,0,0,0,1,0,,,,,Positif,l'Urbaner manque de puissance dans les montées.,,,"voiture,velo",,velo,{}
Urbaner,Urbaner,8.071253278740095,1,La Chapelle-Thouarault,18:35,19:20,909,,0,1,0,0,0,0,,Loisirs,0.0,1,1,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,"Malgré la protection autour du vélo, on peut ressentir plus ou moins fortement le vent, ce qui suppose de prévoir dans certains cas un vêtement de type coupe-vent, notamment pour le passager arrière.",,,,,,{}
Urbaner,Urbaner,24.94760554088034,2,Commune du Teil,07:00,07:33,910,,1,0,0,1,0,0,,Domicile / travail,0.0,0,0,0,1,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,"voiture,velo",,velo,{}
,Acticycle,,1,Avant Pays Savoyard,07:00,07:15,911,,1,0,0,0,0,0,,Courses,0.0,1,0,1,0,0,1,,0.0,0,0,0,0,0,chaine salissante,,,,Positif,,,,,,,{}
,Acticycle,,1,Avant Pays Savoyard,19:15,20:15,912,,1,0,0,0,0,0,,Loisirs,0.0,1,0,1,1,0,1,,0.0,0,1,0,0,0,,,chaine salissante,pas de marche arrière,Positif,,,,,,,{}
,Acticycle,,1,Avant Pays Savoyard,13:00,13:15,913,,1,0,0,0,0,0,,Courses,0.0,1,1,1,0,1,1,,,,,,,,,,,,Positif,,,,,,,{}
,Acticycle,,1,Avant Pays Savoyard,07:00,07:15,914,,0,0,1,0,0,0,,Courses,0.0,1,1,1,0,1,1,,1.0,0,0,0,0,0,,,,,Positif,,,,,,,{}
Urbaner,Urbaner,16.645135795414514,1,La Chapelle-Thouarault,19:15,20:10,915,,1,0,0,0,0,0,,Loisirs,0.0,1,1,1,1,1,1,,1.0,0,0,0,0,0,,,,,Très positif,"L'Urbaner est sensible aux rafales de vent importante du fait de son carainage. Ce n'est pas très gênant cependant mais mieux vaut le faire savoir pour ne pas être surpris au niveau de la tenue de route. Après plus d'une semaine d'essai, je suis agréablement surpris par la réaction de surprise, mais aussi fort positive des gens que j'ai pu croiser lors de mes déplacements lorsqu'ils voient l'Urbaner.",,,,,,{}
Urbaner,Urbaner,26.94939572918357,2,Commune du Teil,16:40,17:25,916,,1,0,0,1,0,0,,Domicile / travail,0.0,0,0,1,1,0,1,,1.0,0,0,0,0,0,,,,,Très positif,"Bonne stabilité de l'Urbaner face au fort vent.
Capacité de chargement intéressante si l'on a pas de passager.",,,"voiture,velo",,velo,{}
BIRO,BIRO,3.04181998270714,2,CC Grand Pic St Loup,09:30,15:30,917,,1,0,0,0,0,0,,Trajet professionnel,0.0,0,0,0,0,0,0,Impact limité,0.0,0,0,0,0,0,Volant intouchable car resté au soleil! prévoir une housse pour les périodes de fortes chaleurs,Volant intouchable car resté au soleil! prévoir une housse pour les périodes de fortes chaleurs,Volant intouchable car resté au soleil! prévoir une housse pour les périodes de fortes chaleurs,Il fait chaud dedans,Positif,,,,,,,{}
Urbaner,Urbaner,17.540276838798242,1,La Chapelle-Thouarault,18:30,19:30,918,,1,0,0,0,0,0,,Loisirs,0.0,1,1,1,1,1,1,,0.0,0,0,0,1,0,,"Au croisement mentionné au point noir 1, nous avons dû nous arrêter avec l'Urbaner en raison d'une priorité à droite. Étant deux adultes sur l'Urbaner, il nous a ensuite été impossible de repartir (démarrage en côte), malgré l'assistance électrique maximale! Il a fallu que mon passager descende du l'Urbaner, que je redescende la côte en marche arrière pour redémarrer sur du plat et ainsi pouvoir reprendre de l'élan. Situation problématique, notamment vis-à-vis des autres usagers en voiture, ce qui m'amène à penser, une nouvelle fois, que la puissance d'assistance électrique est un peu trop juste. Le reste du trajet s'est bien passé et a été plaisant.",Croisement Lieu-dit La ville Archer/La Valée,,Positif,Réactions de surprise et d'amusement de la part des personnes croisées lors du trajet.,,,,,,{}
BIRO,BIRO,21.486509223468648,1,PNR Grand Causses,20:30,21:15,919,,1,0,0,0,0,0,,Loisirs,0.0,0,0,1,0,0,1,,1.0,0,0,0,0,0,,,,,Positif,Premier trajet très positif !,,,,,,{}
BIRO,BIRO,3.9775705215910193,2,CC Grand Pic St Loup,14:45,16:45,920,,1,0,0,0,0,0,,Trajet professionnel,0.0,1,0,0,1,1,0,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Urbaner,Urbaner,7.837869720962651,2,La Chapelle-Thouarault,07:25,17:30,921,,1,0,0,0,0,0,,Domicile / travail,0.0,0,1,0,0,1,1,,,,,,,,,,,,Très positif,,,,,,,{}
Urbaner,Urbaner,3.7379083350526763,2,La Chapelle-Thouarault,15:30,16:00,922,,0,1,0,0,0,0,,Courses,0.0,0,1,1,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,Nous l'avons déjà signalé mais un signal visuel et/ou sonore indiquant qu'un clignotant est mis serait un plus.,,,,,,{}
BIRO,BIRO,7.149298107012409,4,CC Clunisois,09:00,20:00,923,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Très positif,Plusieurs allers retours Ameugny - Taizé,,,,,,{}
Urbaner,Urbaner,4.825456061792104,3,CC 7 Vallées,16:50,17:30,924,,1,0,0,0,0,0,,Ecole (enfants),0.0,1,0,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,"voiture,velo",,,{}
Urbaner,Urbaner,15.198811826159236,5,CC 7 Vallées,07:30,20:15,925,,1,0,0,0,0,0,,Domicile / travail,0.0,1,1,1,0,1,1,,0.0,1,0,0,0,0,,,"Grand soleil ce jour, réverbération un peu gênante avec le pare brise ne plastique, malgré les lunettes de soleil",,Positif,,,,"voiture,velo",,,{}
Urbaner,Urbaner,14.455485074113195,2,CC 7 Vallées,07:30,17:30,926,,1,0,0,0,0,0,,Domicile / travail,0.0,1,1,1,0,1,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,"voiture,velo",,,{}
Urbaner,Urbaner,22.59507537973689,5,CC 7 Vallées,07:30,20:00,927,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,1,0,1,1,,0.0,1,1,0,0,0,,,"Grand soleil ce jour, réverbération un peu gênante avec le pare brise ne plastique, malgré les lunettes de soleil","La housse de l'assise glisse, malgré les attaches",Positif,,,,"voiture,velo",,,{}
BIRO,BIRO,7.54141197646104,2,PNR Grand Causses,13:30,15:00,928,,1,1,0,0,0,0,,Trajet professionnel,0.0,1,0,1,0,1,1,,0.0,0,0,0,1,0,,"J'entendais la batterie s'activer mais il ne voulait pas démarrer. J'ai enlevé la clé, recommencé, et ça a fonctionné",Le véhicule a galéré à demarrer,,Très positif,,,,,,,{}
Urbaner,Urbaner,5.312986356995615,2,Commune du Teil,18:40,19:40,929,,1,0,0,0,0,0,,Courses,0.0,1,0,0,1,0,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,"voiture,velo",,velo,{}
,Sorean,,1,PNR Grand Causses,13:30,17:00,930,,1,0,0,0,0,0,,présentation Velis pour une semaine à Biosphera,0.0,1,0,1,1,1,1,"période de canicule, pas de sensation de forte chaleur, bien aéré",0.0,0,0,0,0,0,la batterie alimentant les commodos est tombée en rade au km 80,"sur ce proto sorean les commodos sont alimentés par une petite batterie, et il n'est pas évident de savoir son taux de charge tout en roulant.",,,Très positif,les 120km fait sans recharge de batterie. Itinéraire très montagneux : dénivelé+ 1714m,,,,,,{}
Sorean,Sorean,32.02767971036407,2,PNR Grand Causses,09:00,12:30,931,,1,0,0,0,0,0,,retour des vélis de Biosphera,0.0,1,1,1,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
,Sorean,,1,PNR Grand Causses,08:00,12:00,932,,1,0,0,0,0,0,,Trajet professionnel,0.0,1,1,1,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,"Une petite crainte que la batterie ne suffise pas avec le dénivelé (1750D+), mais c'était mon choix de passer une possibilité de recharge pour voir si le véhicule tenait. Et il a tenu :)",,,,,,{}
,Sorean,,1,PNR Grand Causses,09:00,18:00,933,,1,0,0,0,0,0,,besoin de l'asso In'VD,0.0,1,1,1,0,1,1,,0.0,0,0,0,0,1,,,,,Très positif,"Le danger étant les automobiles, surtout venant de l'arrière, je ne roule que sur les axes secondaires.",,,,,,{}
Karbikes,Karbikes,6.043790726889666,1,Commune des Mureaux,13:30,13:45,934,,0,1,0,0,0,0,,Domicile / travail,0.0,0,1,1,1,0,1,,0.0,0,0,0,1,1,,"1ère utilisation : j'ai beaucoup pédalé à vide, le temps de me familiariser avec le système des vitesses et de l'assistance électrique.

Le verrouillage des freins nécessite beaucoup de force, ce n'est pas évident.",,,Très positif,"A un endroit de la piste cyclable, je devais traverser une route. Je me suis intérieurement énervée contre un automobiliste qui ne m'avait pas laissée passer et m'avait mal regardée. 
En remplissant le questionnaire, je me rends compte que j'ai pensé en automobiliste qui était prioritaire par la droite, et non en cycliste qui regarde par deux fois avant de passer. 
Je suppose que j'ai fait l'amalgame entre l'aspect du vélo et celui d'une voiture.",,,voiture,,voiture,{}
WEEZ,WEEZ,5.154786892861585,1,Commune des Mureaux,15:30,19:15,935,,1,0,0,0,0,0,,Courses,0.0,1,0,1,0,1,0,,,,,,,,,"L’ouverture du coffre, située sur le tableau de bord, n’est pas pratique, surtout en faisant les courses. Il serait préférable de la placer à l’arrière, comme sur la plupart des véhicules. Il serait également utile d’installer des pare-soleil pour améliorer le confort, surtout lors de journée ensoleillée.",Ouverture du coffre,Pare soleil,Positif,Le regard des passants qui attire l'attention et assez curieux :),,,,,,{}
WEEZ,WEEZ,24.097716919955598,3,Commune des Mureaux,17:40,21:15,936,,0,1,0,0,0,0,,rendez vous medical,0.0,1,1,0,0,0,0,,0.0,0,1,0,0,0,,"Il serait utile d’ajouter des poignées au-dessus des portes, surtout pour les personnes âgées ou à mobilité réduite. Cela facilite grandement la montée et la descente du véhicule, améliore le confort en offrant un appui stable au moment de s’asseoir ou de se relever",Poignée,,Positif,,,,,,,{}
,WEEZ,,1,Commune des Mureaux,13:30,15:15,937,,1,0,0,0,0,0,,Courses,0.0,1,1,1,0,1,1,,1.0,0,0,0,0,0,,"Je pense que la fermeture des portes n’est pas optimale. En effet, il est nécessaire d’appliquer une force relativement importante pour assurer une fermeture complète. De plus, la porte génère un bruit de claquement fort lors de la fermeture, ce qui peut être perçu comme désagréable ou de faible qualité perçue par l’utilisateur. Cela pourrait suggérer un besoin d’optimisation du système de fermeture pour améliorer à la fois le confort d’utilisation et la perception globale du véhicule.",Fermeture des portes non optimale car elle génère un bruit important,,Très positif,"Le regard du voisinage était plutôt positif, voiture qui donne le sourire, qui attire l'oeil de façon positive, car elle est mignonne et éléctrique.",,,,,,{}
,WEEZ,,1,Commune des Mureaux,17:30,18:30,938,,1,0,0,0,0,0,,Rendez vous médical,0.0,1,1,0,0,0,1,,0.0,0,1,0,0,0,,"Je pense qu'il est dommage que le clignotant ne dispose pas de retour sonore perceptible à l’activation. Il serait pertinent d’ajouter un signal sonore discret au moment de l’allumage, afin de permettre au conducteur de vérifier son activation sans avoir à détourner son regard vers le tableau de bord. Cela contribuerait à renforcer l’intuitivité et la sécurité d’utilisation du véhicule.

Je pense aussi que l'ajout d'un petit vide poche entre les deux sièges serait intéressant afin de faciliter le mainitien des objets du quotidien (monnaie, chewing gum, etc)",Clignontant non perceptible par un son sonore,Option Vide poche,Positif,La taille du véhicule permet de se garer facilement,,,,,,{}
,WEEZ,,1,Commune des Mureaux,09:00,10:30,939,,0,1,0,0,0,0,,Ecole (enfants),0.0,1,0,0,0,0,0,,0.0,1,0,0,0,0,,il serait pratique que l’heure soit affichée sur le tableau de bord pour une meilleure visibilité en conduite,HEURE,,Très positif,,,,,,,{}
,WEEZ,,1,Commune des Mureaux,21:00,22:40,940,,1,1,0,0,0,0,,Courses,0.0,1,1,0,0,0,0,,0.0,0,1,0,0,0,,"L'absence de direction assistée rend la conduite moins fluide, surtout lors des manœuvres à basse vitesse (stationnement) . Cela peut vite devenir fatigant, en particulier en milieu urbain.",DIRECTION ASSISTEE,,Positif,,,,,,,{}
WEEZ,WEEZ,44.06405349478281,2,Commune des Mureaux,14:15,18:00,941,,1,1,0,0,0,0,,Trajet professionnel,0.0,1,1,1,0,1,0,,0.0,0,1,0,0,0,,Il serait utile de mieux indiquer le temps de charge estimé en temps réel ou en heure ou d’ajouter un témoin sonore visuel de fin de charge.,Temps de recharge,,Positif,,,,,,,{}
,WEEZ,,1,Commune des Mureaux,20:15,22:10,942,,1,0,0,0,0,0,,Visite chez une amie,0.0,1,1,0,0,0,1,,0.0,1,0,0,0,0,,"Étant donné qu’il s'agit d’un véhicule utilitaire sans accès à la vitre arrière, la visibilité vers l’arrière est particulièrement restreinte.  Bien que le véhicule soit équipé de rétroviseurs extérieurs, ceux-ci ne permettent pas à eux seuls d'assurer une vision complète de l’environnement arrière, notamment dans les angles morts et lors des manœuvres en marche arrière. Il serait donc pertinent d’envisager l’ajout d’un système d’aide à la conduite, tel que :
Un signal sonore de recul, utile pour prévenir les personnes à proximité du véhicule.
Une caméra de recul, qui offrirait une visibilité directe via un écran de bord, compensant efficacement l’absence de vitre arrière et facilitant les manœuvres en toute sécurité.

L’intégration de l’un de ces dispositifs ou des deux améliorerait significativement la sécurité et le confort de conduite pour ce type de véhicule.",Il s'agit d'une weez utilitaire donc compliqué de faire une marche arrière en sécurité compléte,,Positif,,,,,,,{}
Urbaner,Urbaner,19.216467924708226,2,Commune du Teil,06:50,07:25,943,,1,0,0,1,0,0,,Domicile / travail,0.0,0,0,1,1,0,1,,0.0,0,0,0,0,1,,Une petite portion de route où les voitures doublent trop près.,Rochemaure,,Positif,,,,"voiture,velo",,velo,{}
Urbaner,Urbaner,17.32679737158373,2,Commune du Teil,11:20,12:00,944,,1,0,0,0,0,0,,Domicile / travail,0.0,0,0,1,1,0,1,,1.0,0,0,0,0,0,,,,,Très positif,"Restitution de l'Urbaner après 1 mois d'essai et 280km
Positif",,,,,,{}
Karbikes,Karbikes,0.7871753324383473,1,Loos en Gohelle,14:00,14:05,945,,1,0,0,0,0,0,,Livraison du véhicule,0.0,1,0,0,0,0,0,,1.0,0,0,0,0,0,,,,,Positif,,,,,,,{}
Karbikes,Karbikes,5.893212336628029,2,Loos en Gohelle,17:30,17:45,946,,1,0,0,0,0,0,,Ecole (enfants),0.0,0,0,1,0,1,0,,1.0,0,0,0,0,0,,Est-ce qu'on est une voiture ou un vélo?,Comportement de certains automobilistes,,Positif,,,,,,,{}
Karbikes,Karbikes,11.652024029220122,2,Loos en Gohelle,09:00,18:00,947,,1,0,0,0,0,0,,Domicile / travail,0.0,0,0,1,0,1,0,,0.0,1,0,0,0,0,,"Trajet effectué avec 3 enfants à l'arrière sur 500 m, puis 2 enfants sur 1 km. 4,3 km parcourus jusqu'au travail seul à bord. Sur le retour 4,5 km parcourus seul, puis à nouveau 1km à 3 avec 2 enfants et les 500 derniers km à 4 avec le dernier entre son frère et sa soeur",Pare brise un peu embué + soleil de face sans pare soleil,,Positif,On oublie systématiquement le clignotant,,,,,,{}
,Karbikes,,1,Loos en Gohelle,18:10,18:30,948,,1,0,0,0,0,0,,Courses,0.0,1,0,1,0,0,1,,1.0,0,0,0,0,0,,,,,Très positif,,,,,,,{}
Karbikes,Karbikes,13.331395320754197,2,Loos en Gohelle,09:00,18:00,949,,1,0,0,0,0,0,,Domicile / travail,0.0,1,0,0,0,0,0,,1.0,0,0,0,0,0,,Utilisation dans les mêmes conditions que la veille,,,Positif,,,,,,,{}
Karbikes,Karbikes,5.215458115168601,3,Loos en Gohelle,08:35,09:00,950,,1,0,0,0,0,0,,Ecole (enfants),0.0,1,0,0,0,0,0,,,,,,,,,,,,Positif,,,,,,,{}
